Course Code,Course Name,Credits,Section Code,Section Number,CRN,Enrollment,Professor,Notes,Schedule
ENGR220,INTRO TO MANUAL MACHINING,1.0,ENGR220,001,96549,0 \/ 8,"Sosa, Daniel",Hybrid Course<br\/>Class meets first half of semester (9\/3\/24-10\/21\/24).<br\/>Department Permission Required,Tue 10:00-12:05 at GITC 1404
ENGR220,INTRO TO MANUAL MACHINING,1.0,ENGR220,003,96550,0 \/ 8,"Brateris, Daniel",Hybrid Course<br\/>Class meets first half of semester (9\/3\/24-10\/21\/24).<br\/>Department Permission Required,Thu 15:15-17:20 at GITC 1404
ENGR220,INTRO TO MANUAL MACHINING,1.0,ENGR220,005,96553,0 \/ 8,,Hybrid Course<br\/>Class meets first half of semester (9\/3\/24-10\/21\/24).<br\/>Department Permission Required,Tue 15:15-17:20 at GITC 1404
ENGR221,INTRO TO CNC MACHINING,1.0,ENGR221,001,96555,0 \/ 8,"Sosa, Daniel",Hybrid Course<br\/>Class meets last half of semester (10\/22\/24-12\/11\/24).<br\/>Department Permission Required,Tue 10:00-12:05 at GITC 1404
ENGR221,INTRO TO CNC MACHINING,1.0,ENGR221,003,96556,0 \/ 8,"Brateris, Daniel",Hybrid Course<br\/>Class meets last half of semester (10\/22\/24-12\/11\/24).<br\/>Department Permission Required,Thu 15:15-17:20 at GITC 1404
ENGR221,INTRO TO CNC MACHINING,1.0,ENGR221,005,96557,0 \/ 8,,Hybrid Course<br\/>Class meets last half of semester (10\/22\/24-12\/11\/24).<br\/>Department Permission Required,Tue 15:15-17:20 at GITC 1404
ENGR222,INTRO TO WOOD WORKING,1.0,ENGR222,001,96486,8 \/ 8,"Frank, Philip",Hybrid Course<br\/>Class meets first half of semester (9\/3\/24-10\/21\/24).,Tue 09:15-11:20 at GITC 1404
ENGR222,INTRO TO WOOD WORKING,1.0,ENGR222,003,96489,8 \/ 8,"Frank, Philip",Hybrid Course<br\/>Class meets last half of semester (10\/22\/24-12\/11\/24).,Tue 09:15-11:20 at GITC 1404
ENGR222,INTRO TO WOOD WORKING,1.0,ENGR222,005,96487,8 \/ 8,,Hybrid Course<br\/>Class meets first half of semester (9\/3\/24-10\/21\/24).,Thu 12:15-14:20 at GITC 1404
ENGR222,INTRO TO WOOD WORKING,1.0,ENGR222,007,96488,8 \/ 8,,Hybrid Course<br\/>Class meets last half of semester (10\/22\/24-12\/11\/24).,Thu 12:15-14:20 at GITC 1404
ENGR222,INTRO TO WOOD WORKING,1.0,ENGR222,009,96491,8 \/ 8,,Hybrid Course<br\/>Class meets first half of semester (9\/3\/24-10\/21\/24).,Fri 13:00-15:05 at GITC 1404
ENGR222,INTRO TO WOOD WORKING,1.0,ENGR222,011,96492,8 \/ 8,,Hybrid Section<br\/>Class meets last half of semester (10\/22\/24-12\/11\/24).,Fri 13:00-15:05 at GITC 1404
ENGR310,CO-OP WORK EXPERIENCE I,12.0,ENGR310,084,93032,6 \/ 19,"Obuskovic, Gordana",See department for permission to enroll.,
ENGR310,CO-OP WORK EXPERIENCE I,12.0,ENGR310,194,93033,0 \/ 19,"Konon, Walter",Restricted to Civil Engineering Students Only<br\/>See department for permission to enroll.,
ENGR310,CO-OP WORK EXPERIENCE I,12.0,ENGR310,292,93034,2 \/ 19,"Liu, Xuan",See department for permission to enroll.,
ENGR310,CO-OP WORK EXPERIENCE I,12.0,ENGR310,309,93035,2 \/ 19,,See department for permission to enroll.,
ENGR310,CO-OP WORK EXPERIENCE I,12.0,ENGR310,400,93036,3 \/ 19,"Abdou, George",See department for permission to enroll.,
ENGR312,PROF. SKILLS FOR ENGINEERS II,1.0,ENGR312,003,96458,3 \/ 24,"Sodhi, Jaskirat",Department Permission Required,Tue 11:30-12:50 at CKB 106
ENGR320,PROTOTYPING ESSENTIALS,3.0,ENGR320,101,93037,24 \/ 24,"Brateris, Daniel",,Tue 16:30-20:35 at GITC 1404
ENGR320,PROTOTYPING ESSENTIALS,3.0,ENGR320,103,93038,24 \/ 24,,,Thu 16:30-20:35 at GITC 1404
ENGR330,APPL OF MICROCONTROLLERS & IOT,3.0,ENGR330,103,96396,24 \/ 24,,Department Permission Required,Mon 18:00-22:05 at MALL PC36
ENGR350,IP FOR ENGINEERS,3.0,ENGR350,101,93039,11 \/ 20,,,Tue 18:00-22:05 at MALL PC40
ENGR400,MULTIDISCIPLINARY ENG DES PROJ,3.0,ENGR400,001,96377,4 \/ 24,,Department Permission Required,Tue 14:30-15:50 at CKB 214; Thu 13:00-14:20 at GITC 2305
ENGR410,CO-OP WORK EXPERIENCE II,12.0,ENGR410,084,93040,1 \/ 19,"Obuskovic, Gordana",See department for permission to enroll.,
ENGR410,CO-OP WORK EXPERIENCE II,12.0,ENGR410,194,93041,0 \/ 19,"Konon, Walter",Restricted to Civil Engineering Students Only<br\/>See department for permission to enroll.,
ENGR410,CO-OP WORK EXPERIENCE II,12.0,ENGR410,292,93042,0 \/ 19,"Liu, Xuan",See department for permission to enroll.,
ENGR410,CO-OP WORK EXPERIENCE II,12.0,ENGR410,309,93043,0 \/ 19,,See department for permission to enroll.,
ENGR410,CO-OP WORK EXPERIENCE II,12.0,ENGR410,400,93044,0 \/ 19,"Abdou, George",See department for permission to enroll.,
ENGR423,DRONE SCIENCE FUNDAMENTALS,3.0,ENGR423,001,93045,30 \/ 30,"Abichandani, Pramod",,Mon 13:00-17:20 at CKB 212
ENGR430,QUALITY AND RELIABILITY ENGR.,3.0,ENGR430,103,96405,1 \/ 20,,,Thu 18:00-22:05 at FMH 110
ENGR491,RESEARCH AND INDP STUDY I,3.0,ENGR491,062,93046,0 \/ 19,"Pal, Saikat",See department for permission to enroll.,
ENTR210,INTRO TO ENTREPRENEURSHIP,3.0,ENTR210,001,93047,23 \/ 43,"Zhang, Xi",,Tue 16:00-17:20 at KUPF 203; Thu 16:00-17:20 at KUPF 203
ENTR210,INTRO TO ENTREPRENEURSHIP,3.0,ENTR210,101,93048,12 \/ 43,"Zhang, Xi",,Tue 18:00-19:20 at KUPF 105; Thu 18:00-19:20 at KUPF 107
ENTR210,INTRO TO ENTREPRENEURSHIP,3.0,ENTR210,451,93049,30 \/ 30,"Zhang, Xi",Online Course,
ENTR210,INTRO TO ENTREPRENEURSHIP,3.0,ENTR210,453,93050,30 \/ 30,"Madda, Shrutika",Online Course,
ENTR210,INTRO TO ENTREPRENEURSHIP,3.0,ENTR210,455,95765,10 \/ 30,"Madda, Shrutika",Restricted to Online Accelerated Degree Completion Only<br\/>Class meets first half of the semester,
ENTR210,INTRO TO ENTREPRENEURSHIP,3.0,ENTR210,H01,93051,6 \/ 43,"Naasz, Kathleen",Honors Course,Mon 13:00-14:20 at KUPF 105; Wed 13:00-14:20 at KUPF 105
ENTR320,FINANCING NEW VENTURE,3.0,ENTR320,001,93052,43 \/ 43,"Annett, Mark",,Tue 11:30-12:50 at CAB 3052; Thu 11:30-12:50 at CAB 3052
ENTR320,FINANCING NEW VENTURE,3.0,ENTR320,451,95766,5 \/ 30,"Annett, Mark",Restricted for Online accelerated degree completion<br\/>Class meets first half of the semester,
ENTR440,LEAN STARTUP ACCELERATOR,3.0,ENTR440,451,95777,6 \/ 30,"Annett, Mark",Restricted for Online accelerated degree completion<br\/>Class meets second half of the semester,
EPS202,SOCIETY TECHN & ENVIRONMNT,3.0,EPS202,101,93053,16 \/ 38,"Chauhan, Sweeta",,Tue 18:00-20:50 at KUPF 209
EPS202,SOCIETY TECHN & ENVIRONMNT,3.0,EPS202,451,93054,30 \/ 30,"Bonchonsky, Michael",Online Course,
EPS202,SOCIETY TECHN & ENVIRONMNT,3.0,EPS202,FP,95692,0 \/ 0,,,
EPS202,SOCIETY TECHN & ENVIRONMNT,3.0,EPS202,FPH,95693,0 \/ 0,,Honors Course,
EPS202,SOCIETY TECHN & ENVIRONMNT,3.0,EPS202,HM1,93055,3 \/ 10,"Chauhan, Sweeta",Honors Course,Tue 18:00-20:50 at KUPF 209
EPS700B,MASTER'S PROJECT,3.0,EPS700B,843,93056,0 \/ 19,"Qiu, Zeyuan",See department for permission to enroll.,
EPS701B,MASTER'S THESIS,3.0,EPS701B,843,93057,0 \/ 19,"Qiu, Zeyuan",See department for permission to enroll.,
EPS701C,MASTER'S THESIS,6.0,EPS701C,843,93058,0 \/ 19,,See department for permission to enroll.,
EPS725,INDEPENDENT STUDY I,3.0,EPS725,843,93059,0 \/ 19,"Qiu, Zeyuan",See department for permission to enroll.,
EPS726,INDEPENDENT STUDY II,3.0,EPS726,843,93060,0 \/ 19,"Qiu, Zeyuan",See department for permission to enroll.,
ESC705,ADV IN ENGR EDU RESEARCH,3.0,ESC705,101,93061,0 \/ 20,"Shekhar, Prateek",,Fri 18:00-19:20 at CKB 315
ET101,INTRO TO ENGNR TECHNLGY,0.0,ET101,001,93062,0 \/ 0,"Lieber, Samuel",,Mon 10:00-11:20 at TIER LECT 1
ET101,INTRO TO ENGNR TECHNLGY,0.0,ET101,FP,95694,0 \/ 0,,,
EVSC125,FUNDAMENTALS OF ENVR SCIENCES,3.0,EVSC125,FP,95695,0 \/ 0,,,
EVSC335,ENVIRONMENTAL LAW,3.0,EVSC335,001,93063,21 \/ 25,"Bonchonsky, Michael",,Tue 11:30-12:50 at FMH 106; Thu 11:30-12:50 at FMH 106
EVSC385,ENVIRONMENTAL MICROBIOLOGY,3.0,EVSC385,001,93064,25 \/ 30,,,Tue 18:00-20:50 at TIER 106
EVSC484,ENVIRONMENTAL ANALYSIS,3.0,EVSC484,101,93065,10 \/ 15,"Eshun, Gaddi",,Mon 18:00-22:05 at TIER 205
EVSC591,GRADUATE WORK EXPERIENCE I,1.0,EVSC591,131,93066,0 \/ 19,"Sadik, Omowunmi",See department for permission to enroll.,
EVSC591,GRADUATE WORK EXPERIENCE I,1.0,EVSC591,132,93067,0 \/ 19,"Chen, Hao",See department for permission to enroll.,
EVSC591,GRADUATE WORK EXPERIENCE I,1.0,EVSC591,135,93068,0 \/ 19,"Champagne, Pier Alexandre",See department for permission to enroll.,
EVSC591,GRADUATE WORK EXPERIENCE I,1.0,EVSC591,136,93069,0 \/ 19,"Gund, Tamara",See department for permission to enroll.,
EVSC591,GRADUATE WORK EXPERIENCE I,1.0,EVSC591,137,93070,0 \/ 19,"Eberhart, Michael",See department for permission to enroll.,
EVSC591,GRADUATE WORK EXPERIENCE I,1.0,EVSC591,138,93071,0 \/ 19,"Alipour Shakib, Farnaz",See department for permission to enroll.,
EVSC591,GRADUATE WORK EXPERIENCE I,1.0,EVSC591,141,93072,0 \/ 19,"Casado Zapico, Sara",See department for permission to enroll.,
EVSC591,GRADUATE WORK EXPERIENCE I,1.0,EVSC591,142,93073,0 \/ 19,"Belfield, Kevin",See department for permission to enroll.,
EVSC591,GRADUATE WORK EXPERIENCE I,1.0,EVSC591,143,93074,0 \/ 19,"Li, Mengyan",See department for permission to enroll.,
EVSC591,GRADUATE WORK EXPERIENCE I,1.0,EVSC591,144,93075,0 \/ 19,"Zhang, Lijie",See department for permission to enroll.,
EVSC591,GRADUATE WORK EXPERIENCE I,1.0,EVSC591,148,93076,0 \/ 19,"Mitra, Somenath",See department for permission to enroll.,
EVSC591,GRADUATE WORK EXPERIENCE I,1.0,EVSC591,151,93077,0 \/ 19,"Warner, Genoa",See department for permission to enroll.,
EVSC591,GRADUATE WORK EXPERIENCE I,1.0,EVSC591,152,93078,0 \/ 19,"Zhang, Yuanwei",See department for permission to enroll.,
EVSC591,GRADUATE WORK EXPERIENCE I,1.0,EVSC591,156,93079,0 \/ 19,"Farinas, Edgardo",See department for permission to enroll.,
EVSC591,GRADUATE WORK EXPERIENCE I,1.0,EVSC591,158,93080,0 \/ 19,"Khalizov, Alexei",See department for permission to enroll.,
EVSC591,GRADUATE WORK EXPERIENCE I,1.0,EVSC591,161,93081,0 \/ 19,,See department for permission to enroll.,
EVSC591,GRADUATE WORK EXPERIENCE I,1.0,EVSC591,843,93082,0 \/ 19,"Qiu, Zeyuan",See department for permission to enroll.,
EVSC592,GRADUATE WORK EXPERIENCE II,1.0,EVSC592,131,93083,0 \/ 19,"Sadik, Omowunmi",See department for permission to enroll.,
EVSC592,GRADUATE WORK EXPERIENCE II,1.0,EVSC592,132,93084,0 \/ 19,"Chen, Hao",See department for permission to enroll.,
EVSC592,GRADUATE WORK EXPERIENCE II,1.0,EVSC592,135,93085,0 \/ 19,"Champagne, Pier Alexandre",See department for permission to enroll.,
EVSC592,GRADUATE WORK EXPERIENCE II,1.0,EVSC592,136,93086,0 \/ 19,"Gund, Tamara",See department for permission to enroll.,
EVSC592,GRADUATE WORK EXPERIENCE II,1.0,EVSC592,137,93087,0 \/ 19,"Eberhart, Michael",See department for permission to enroll.,
EVSC592,GRADUATE WORK EXPERIENCE II,1.0,EVSC592,138,93088,0 \/ 19,"Alipour Shakib, Farnaz",See department for permission to enroll.,
EVSC592,GRADUATE WORK EXPERIENCE II,1.0,EVSC592,141,93089,0 \/ 19,"Casado Zapico, Sara",See department for permission to enroll.,
EVSC592,GRADUATE WORK EXPERIENCE II,1.0,EVSC592,142,93090,0 \/ 19,"Belfield, Kevin",See department for permission to enroll.,
EVSC592,GRADUATE WORK EXPERIENCE II,1.0,EVSC592,143,93091,0 \/ 19,"Li, Mengyan",See department for permission to enroll.,
EVSC592,GRADUATE WORK EXPERIENCE II,1.0,EVSC592,144,93092,0 \/ 19,"Zhang, Lijie",See department for permission to enroll.,
EVSC592,GRADUATE WORK EXPERIENCE II,1.0,EVSC592,148,93093,0 \/ 19,"Mitra, Somenath",See department for permission to enroll.,
EVSC592,GRADUATE WORK EXPERIENCE II,1.0,EVSC592,151,93094,0 \/ 19,"Warner, Genoa",See department for permission to enroll.,
EVSC592,GRADUATE WORK EXPERIENCE II,1.0,EVSC592,152,93095,0 \/ 19,"Zhang, Yuanwei",See department for permission to enroll.,
EVSC592,GRADUATE WORK EXPERIENCE II,1.0,EVSC592,156,93096,0 \/ 19,"Farinas, Edgardo",See department for permission to enroll.,
EVSC592,GRADUATE WORK EXPERIENCE II,1.0,EVSC592,158,93097,0 \/ 19,"Khalizov, Alexei",See department for permission to enroll.,
EVSC592,GRADUATE WORK EXPERIENCE II,1.0,EVSC592,161,93098,0 \/ 19,,See department for permission to enroll.,
EVSC592,GRADUATE WORK EXPERIENCE II,1.0,EVSC592,843,93099,0 \/ 19,"Qiu, Zeyuan",See department for permission to enroll.,
EVSC610,ENVIRONMENTAL CHEMICAL SCIENCE,3.0,EVSC610,101,93100,5 \/ 15,,,Thu 18:00-20:50 at GITC 2315A
EVSC612,ENVIRONMENTAL ANALYSIS,3.0,EVSC612,101,93101,7 \/ 15,"Eshun, Gaddi",,Mon 18:00-22:05 at TIER 205
EVSC616,TOXICOLOGY,3.0,EVSC616,101,93102,13 \/ 25,"Warner, Genoa",,Wed 18:00-20:50 at FMH 205
EVSC627,ENVIRONMENTAL MICROBIOLOGY,3.0,EVSC627,101,93103,7 \/ 25,,,Tue 18:00-20:50 at TIER 114
EVSC700B,MASTER'S PROJECT,3.0,EVSC700B,131,93104,0 \/ 19,"Sadik, Omowunmi",See department for permission to enroll.,
EVSC700B,MASTER'S PROJECT,3.0,EVSC700B,132,93105,0 \/ 19,"Chen, Hao",See department for permission to enroll.,
EVSC700B,MASTER'S PROJECT,3.0,EVSC700B,135,93106,0 \/ 19,"Champagne, Pier Alexandre",See department for permission to enroll.,
EVSC700B,MASTER'S PROJECT,3.0,EVSC700B,136,93107,0 \/ 19,"Gund, Tamara",See department for permission to enroll.,
EVSC700B,MASTER'S PROJECT,3.0,EVSC700B,137,93108,0 \/ 19,"Eberhart, Michael",See department for permission to enroll.,
EVSC700B,MASTER'S PROJECT,3.0,EVSC700B,138,93109,0 \/ 19,"Alipour Shakib, Farnaz",See department for permission to enroll.,
EVSC700B,MASTER'S PROJECT,3.0,EVSC700B,141,93110,0 \/ 19,"Casado Zapico, Sara",See department for permission to enroll.,
EVSC700B,MASTER'S PROJECT,3.0,EVSC700B,142,93111,0 \/ 19,"Belfield, Kevin",See department for permission to enroll.,
EVSC700B,MASTER'S PROJECT,3.0,EVSC700B,143,93112,0 \/ 19,"Li, Mengyan",See department for permission to enroll.,
EVSC700B,MASTER'S PROJECT,3.0,EVSC700B,144,93113,0 \/ 19,"Zhang, Lijie",See department for permission to enroll.,
EVSC700B,MASTER'S PROJECT,3.0,EVSC700B,148,93114,0 \/ 19,"Mitra, Somenath",See department for permission to enroll.,
EVSC700B,MASTER'S PROJECT,3.0,EVSC700B,151,93115,0 \/ 19,"Warner, Genoa",See department for permission to enroll.,
EVSC700B,MASTER'S PROJECT,3.0,EVSC700B,152,93116,0 \/ 19,"Zhang, Yuanwei",See department for permission to enroll.,
EVSC700B,MASTER'S PROJECT,3.0,EVSC700B,156,93117,0 \/ 19,"Farinas, Edgardo",See department for permission to enroll.,
EVSC700B,MASTER'S PROJECT,3.0,EVSC700B,158,93118,0 \/ 19,"Khalizov, Alexei",See department for permission to enroll.,
EVSC700B,MASTER'S PROJECT,3.0,EVSC700B,161,93119,0 \/ 19,,See department for permission to enroll.,
EVSC700B,MASTER'S PROJECT,3.0,EVSC700B,843,93120,0 \/ 19,"Qiu, Zeyuan",See department for permission to enroll.,
EVSC701B,MASTER'S THESIS,3.0,EVSC701B,131,93121,0 \/ 19,"Sadik, Omowunmi",See department for permission to enroll.,
EVSC701B,MASTER'S THESIS,3.0,EVSC701B,132,93122,0 \/ 19,"Chen, Hao",See department for permission to enroll.,
EVSC701B,MASTER'S THESIS,3.0,EVSC701B,135,93123,0 \/ 19,"Champagne, Pier Alexandre",See department for permission to enroll.,
EVSC701B,MASTER'S THESIS,3.0,EVSC701B,136,93124,0 \/ 19,"Gund, Tamara",See department for permission to enroll.,
EVSC701B,MASTER'S THESIS,3.0,EVSC701B,137,93125,0 \/ 19,"Eberhart, Michael",See department for permission to enroll.,
EVSC701B,MASTER'S THESIS,3.0,EVSC701B,138,93126,0 \/ 19,"Alipour Shakib, Farnaz",See department for permission to enroll.,
EVSC701B,MASTER'S THESIS,3.0,EVSC701B,141,93127,0 \/ 19,"Casado Zapico, Sara",See department for permission to enroll.,
EVSC701B,MASTER'S THESIS,3.0,EVSC701B,142,93128,0 \/ 19,"Belfield, Kevin",See department for permission to enroll.,
EVSC701B,MASTER'S THESIS,3.0,EVSC701B,143,93129,0 \/ 19,"Li, Mengyan",See department for permission to enroll.,
EVSC701B,MASTER'S THESIS,3.0,EVSC701B,144,93130,0 \/ 19,"Zhang, Lijie",See department for permission to enroll.,
EVSC701B,MASTER'S THESIS,3.0,EVSC701B,148,93131,0 \/ 19,"Mitra, Somenath",See department for permission to enroll.,
EVSC701B,MASTER'S THESIS,3.0,EVSC701B,151,93132,0 \/ 19,"Warner, Genoa",See department for permission to enroll.,
EVSC701B,MASTER'S THESIS,3.0,EVSC701B,152,93133,0 \/ 19,"Zhang, Yuanwei",See department for permission to enroll.,
EVSC701B,MASTER'S THESIS,3.0,EVSC701B,156,93134,0 \/ 19,"Farinas, Edgardo",See department for permission to enroll.,
EVSC701B,MASTER'S THESIS,3.0,EVSC701B,158,93135,0 \/ 19,"Khalizov, Alexei",See department for permission to enroll.,
EVSC701B,MASTER'S THESIS,3.0,EVSC701B,161,93136,0 \/ 19,,See department for permission to enroll.,
EVSC701B,MASTER'S THESIS,3.0,EVSC701B,843,93137,0 \/ 19,"Qiu, Zeyuan",See department for permission to enroll.,
EVSC701C,MASTER'S THESIS,6.0,EVSC701C,131,93138,0 \/ 19,"Sadik, Omowunmi",See department for permission to enroll.,
EVSC701C,MASTER'S THESIS,6.0,EVSC701C,132,93139,0 \/ 19,"Chen, Hao",See department for permission to enroll.,
EVSC701C,MASTER'S THESIS,6.0,EVSC701C,135,93140,0 \/ 19,"Champagne, Pier Alexandre",See department for permission to enroll.,
EVSC701C,MASTER'S THESIS,6.0,EVSC701C,136,93141,0 \/ 19,"Gund, Tamara",See department for permission to enroll.,
EVSC701C,MASTER'S THESIS,6.0,EVSC701C,137,93142,0 \/ 19,"Eberhart, Michael",See department for permission to enroll.,
EVSC701C,MASTER'S THESIS,6.0,EVSC701C,138,93143,0 \/ 19,"Alipour Shakib, Farnaz",See department for permission to enroll.,
EVSC701C,MASTER'S THESIS,6.0,EVSC701C,141,93144,0 \/ 19,"Casado Zapico, Sara",See department for permission to enroll.,
EVSC701C,MASTER'S THESIS,6.0,EVSC701C,142,93145,0 \/ 19,"Belfield, Kevin",See department for permission to enroll.,
EVSC701C,MASTER'S THESIS,6.0,EVSC701C,143,93146,0 \/ 19,"Li, Mengyan",See department for permission to enroll.,
EVSC701C,MASTER'S THESIS,6.0,EVSC701C,144,93147,0 \/ 19,"Zhang, Lijie",See department for permission to enroll.,
EVSC701C,MASTER'S THESIS,6.0,EVSC701C,148,93148,0 \/ 19,"Mitra, Somenath",See department for permission to enroll.,
EVSC701C,MASTER'S THESIS,6.0,EVSC701C,151,93149,0 \/ 19,"Warner, Genoa",See department for permission to enroll.,
EVSC701C,MASTER'S THESIS,6.0,EVSC701C,152,93150,0 \/ 19,"Zhang, Yuanwei",See department for permission to enroll.,
EVSC701C,MASTER'S THESIS,6.0,EVSC701C,156,93151,0 \/ 19,"Farinas, Edgardo",See department for permission to enroll.,
EVSC701C,MASTER'S THESIS,6.0,EVSC701C,158,93152,0 \/ 19,"Khalizov, Alexei",See department for permission to enroll.,
EVSC701C,MASTER'S THESIS,6.0,EVSC701C,161,93153,0 \/ 19,,See department for permission to enroll.,
EVSC701C,MASTER'S THESIS,6.0,EVSC701C,843,93154,0 \/ 19,"Qiu, Zeyuan",See department for permission to enroll.,
EVSC725,INDEPENDENT STUDY I,3.0,EVSC725,131,93155,0 \/ 19,"Sadik, Omowunmi",See department for permission to enroll.,
EVSC725,INDEPENDENT STUDY I,3.0,EVSC725,132,93156,0 \/ 19,"Chen, Hao",See department for permission to enroll.,
EVSC725,INDEPENDENT STUDY I,3.0,EVSC725,135,93157,0 \/ 19,"Champagne, Pier Alexandre",See department for permission to enroll.,
EVSC725,INDEPENDENT STUDY I,3.0,EVSC725,136,93158,0 \/ 19,"Gund, Tamara",See department for permission to enroll.,
EVSC725,INDEPENDENT STUDY I,3.0,EVSC725,137,93159,0 \/ 19,"Eberhart, Michael",See department for permission to enroll.,
EVSC725,INDEPENDENT STUDY I,3.0,EVSC725,138,93160,0 \/ 19,"Alipour Shakib, Farnaz",See department for permission to enroll.,
EVSC725,INDEPENDENT STUDY I,3.0,EVSC725,141,93161,0 \/ 19,"Casado Zapico, Sara",See department for permission to enroll.,
EVSC725,INDEPENDENT STUDY I,3.0,EVSC725,142,93162,0 \/ 19,"Belfield, Kevin",See department for permission to enroll.,
EVSC725,INDEPENDENT STUDY I,3.0,EVSC725,143,93163,0 \/ 19,"Li, Mengyan",See department for permission to enroll.,
EVSC725,INDEPENDENT STUDY I,3.0,EVSC725,144,93164,0 \/ 19,"Zhang, Lijie",See department for permission to enroll.,
EVSC725,INDEPENDENT STUDY I,3.0,EVSC725,148,93165,0 \/ 19,"Mitra, Somenath",See department for permission to enroll.,
EVSC725,INDEPENDENT STUDY I,3.0,EVSC725,151,93166,0 \/ 19,"Warner, Genoa",See department for permission to enroll.,
EVSC725,INDEPENDENT STUDY I,3.0,EVSC725,152,93167,0 \/ 19,"Zhang, Yuanwei",See department for permission to enroll.,
EVSC725,INDEPENDENT STUDY I,3.0,EVSC725,156,93168,0 \/ 19,"Farinas, Edgardo",See department for permission to enroll.,
EVSC725,INDEPENDENT STUDY I,3.0,EVSC725,158,93169,0 \/ 19,"Khalizov, Alexei",See department for permission to enroll.,
EVSC725,INDEPENDENT STUDY I,3.0,EVSC725,161,93170,0 \/ 19,,See department for permission to enroll.,
EVSC725,INDEPENDENT STUDY I,3.0,EVSC725,843,93171,0 \/ 19,"Qiu, Zeyuan",See department for permission to enroll.,
EVSC726,INDEPENDENT STUDY II,3.0,EVSC726,131,93172,0 \/ 19,"Sadik, Omowunmi",See department for permission to enroll.,
EVSC726,INDEPENDENT STUDY II,3.0,EVSC726,132,93173,0 \/ 19,"Chen, Hao",See department for permission to enroll.,
EVSC726,INDEPENDENT STUDY II,3.0,EVSC726,135,93174,0 \/ 19,"Champagne, Pier Alexandre",See department for permission to enroll.,
EVSC726,INDEPENDENT STUDY II,3.0,EVSC726,136,93175,0 \/ 19,"Gund, Tamara",See department for permission to enroll.,
EVSC726,INDEPENDENT STUDY II,3.0,EVSC726,137,93176,0 \/ 19,"Eberhart, Michael",See department for permission to enroll.,
EVSC726,INDEPENDENT STUDY II,3.0,EVSC726,138,93177,0 \/ 19,"Alipour Shakib, Farnaz",See department for permission to enroll.,
EVSC726,INDEPENDENT STUDY II,3.0,EVSC726,141,93178,0 \/ 19,"Casado Zapico, Sara",See department for permission to enroll.,
EVSC726,INDEPENDENT STUDY II,3.0,EVSC726,142,93179,0 \/ 19,"Belfield, Kevin",See department for permission to enroll.,
EVSC726,INDEPENDENT STUDY II,3.0,EVSC726,143,93180,0 \/ 19,"Li, Mengyan",See department for permission to enroll.,
EVSC726,INDEPENDENT STUDY II,3.0,EVSC726,144,93181,0 \/ 19,"Zhang, Lijie",See department for permission to enroll.,
EVSC726,INDEPENDENT STUDY II,3.0,EVSC726,148,93182,0 \/ 19,"Mitra, Somenath",See department for permission to enroll.,
EVSC726,INDEPENDENT STUDY II,3.0,EVSC726,151,93183,0 \/ 19,"Warner, Genoa",See department for permission to enroll.,
EVSC726,INDEPENDENT STUDY II,3.0,EVSC726,152,93184,0 \/ 19,"Zhang, Yuanwei",See department for permission to enroll.,
EVSC726,INDEPENDENT STUDY II,3.0,EVSC726,156,93185,0 \/ 19,"Farinas, Edgardo",See department for permission to enroll.,
EVSC726,INDEPENDENT STUDY II,3.0,EVSC726,158,93186,0 \/ 19,"Khalizov, Alexei",See department for permission to enroll.,
EVSC726,INDEPENDENT STUDY II,3.0,EVSC726,161,93187,0 \/ 19,,See department for permission to enroll.,
EVSC726,INDEPENDENT STUDY II,3.0,EVSC726,843,93188,0 \/ 19,"Qiu, Zeyuan",See department for permission to enroll.,
EVSC790A,DOCTORAL DISSERTATION,1.0,EVSC790A,131,93189,0 \/ 19,"Sadik, Omowunmi",See department for permission to enroll.,
EVSC790A,DOCTORAL DISSERTATION,1.0,EVSC790A,132,93190,0 \/ 19,"Chen, Hao",See department for permission to enroll.,
EVSC790A,DOCTORAL DISSERTATION,1.0,EVSC790A,135,93191,0 \/ 19,"Champagne, Pier Alexandre",See department for permission to enroll.,
EVSC790A,DOCTORAL DISSERTATION,1.0,EVSC790A,136,93192,0 \/ 19,"Gund, Tamara",See department for permission to enroll.,
EVSC790A,DOCTORAL DISSERTATION,1.0,EVSC790A,137,93193,0 \/ 19,"Eberhart, Michael",See department for permission to enroll.,
EVSC790A,DOCTORAL DISSERTATION,1.0,EVSC790A,138,93194,0 \/ 19,"Alipour Shakib, Farnaz",See department for permission to enroll.,
EVSC790A,DOCTORAL DISSERTATION,1.0,EVSC790A,141,93195,0 \/ 19,"Casado Zapico, Sara",See department for permission to enroll.,
EVSC790A,DOCTORAL DISSERTATION,1.0,EVSC790A,142,93196,0 \/ 19,"Belfield, Kevin",See department for permission to enroll.,
EVSC790A,DOCTORAL DISSERTATION,1.0,EVSC790A,143,93197,3 \/ 19,"Li, Mengyan",See department for permission to enroll.,
EVSC790A,DOCTORAL DISSERTATION,1.0,EVSC790A,144,93198,0 \/ 19,"Zhang, Lijie",See department for permission to enroll.,
EVSC790A,DOCTORAL DISSERTATION,1.0,EVSC790A,148,93199,0 \/ 19,"Mitra, Somenath",See department for permission to enroll.,
EVSC790A,DOCTORAL DISSERTATION,1.0,EVSC790A,151,93200,2 \/ 19,"Warner, Genoa",See department for permission to enroll.,
